visited_datehours,candidates,hash_uid,test_pid,visited_pids
"['2017-12-15 20', '2017-12-16 15', '2017-12-16 18', '2017-12-18 07', '2017-12-18 07', '2017-12-18 08', '2017-12-19 11', '2017-12-19 11', '2017-12-19 11', '2017-12-19 19', '2017-12-20 07', '2017-12-20 18', '2017-12-21 10', '2017-12-21 10', '2017-12-21 18', '2017-12-21 18', '2017-12-21 19', '2017-12-22 08', '2017-12-22 18', '2017-12-22 18', '2017-12-24 17', '2017-12-26 07', '2017-12-26 08', '2017-12-26 22', '2017-12-26 22', '2017-12-27 16', '2017-12-27 17', '2017-12-28 07', '2017-12-28 07', '2017-12-28 18', '2017-12-28 18', '2017-12-28 19', '2017-12-28 19', '2017-12-29 12', '2017-12-29 18', '2017-12-29 18', '2017-12-29 18', '2017-12-29 18', '2017-12-29 18', '2017-12-29 19', '2017-12-29 19', '2017-12-29 19', '2017-12-31 12', '2017-12-31 17', '2018-01-01 17', '2018-01-02 07', '2018-01-02 07', '2018-01-02 18', '2018-01-03 08', '2018-01-03 08']","[33577, 50795, 50393, 49280, 35242, 22442, 27620, 22794, 28009, 23664, 52778, 28499, 45805, 19663, 24423, 19157, 30883, 2969, 28017, 27661, 9631, 42809, 44527, 27217, 42877, 8413, 28500, 8361, 6677, 48981]",HYKqOn4d8lrrRwFmfnUxlbEs74nIjv5kVQio8OIzj3c=,11814.0,"[29995, 15350, 35047, 29403, 29903, 29403, 29252, 12792, 30029, 29871, 29270, 29842, 29903, 30029, 12818, 12814, 29543, 12792, 29583, 29844, 37044, 29400, 29898, 29844, 29520, 15906, 11426, 30027, 29743, 12795, 12818, 29844, 12823, 18227, 29805, 29989, 29372.0, 12818, 29965, 19225, 30024, 29372.0, 3699, 19187, 41463, 3370, 12792, 12818, 30028, 29327]"
"['2017-12-06 19', '2017-12-07 09', '2017-12-07 18', '2017-12-08 10', '2017-12-08 18', '2017-12-09 13', '2017-12-09 14', '2017-12-09 17', '2017-12-10 13', '2017-12-10 21', '2017-12-11 19', '2017-12-11 19', '2017-12-11 21', '2017-12-13 17', '2017-12-13 17', '2017-12-13 18', '2017-12-13 18', '2017-12-14 18', '2017-12-14 19', '2017-12-15 17', '2017-12-15 20', '2017-12-15 21', '2017-12-16 12', '2017-12-16 17', '2017-12-16 19', '2017-12-16 20', '2017-12-16 20', '2017-12-16 21', '2017-12-17 17', '2017-12-17 17', '2017-12-18 10', '2017-12-20 13', '2017-12-20 17', '2017-12-22 17', '2017-12-22 21', '2017-12-23 12', '2017-12-24 13', '2017-12-25 15', '2017-12-25 16', '2017-12-25 16', '2017-12-26 14', '2017-12-26 14', '2017-12-27 21', '2017-12-28 17', '2017-12-28 18', '2017-12-29 14', '2017-12-29 20', '2017-12-29 21', '2017-12-30 12', '2017-12-30 15']","[7426, 36633, 17578, 17344, 3824, 29061, 19930, 17179, 22856, 47243, 31954, 50104, 28538, 35119, 29403, 8971, 28671, 9435, 35183, 27900, 38151, 27975, 53362, 38163, 26503, 28752, 34381, 45075, 37649, 33117]",SLZir8RAehoH5RUqmkKKcctjvMjWn3XJ01ic78jE8Lo=,34214.0,"[29319, 29289, 29481, 29238, 28688, 7778, 7778, 39957, 33998, 37803, 34531, 34530, 29359, 12990, 12990, 29290, 12984, 23190, 26471, 29305, 15327, 29858, 29925, 1177, 24123, 30006, 32063, 32169, 48973, 27953, 29242, 13014, 8430, 29811, 29925, 29339, 40191, 34940, 34794, 34809, 52540, 29956, 30038, 44979, 42973, 29875, 2331, 12983, 29289, 29925]"
"['2017-12-13 12', '2017-12-13 15', '2017-12-13 15', '2017-12-15 13', '2017-12-15 16', '2017-12-15 19', '2017-12-15 19', '2017-12-15 22', '2017-12-17 16', '2017-12-20 00', '2017-12-20 19', '2017-12-20 22', '2017-12-20 22', '2017-12-21 18', '2017-12-21 18', '2017-12-21 18', '2017-12-22 20', '2017-12-22 20', '2017-12-22 21', '2017-12-23 17', '2017-12-23 18', '2017-12-23 19', '2017-12-23 20', '2017-12-24 17', '2017-12-24 22', '2017-12-24 22', '2017-12-26 20', '2017-12-27 12', '2017-12-27 12', '2017-12-27 13', '2017-12-27 14', '2017-12-28 18', '2017-12-28 20', '2017-12-28 21', '2017-12-28 23', '2017-12-29 00', '2017-12-29 01', '2017-12-29 02', '2017-12-29 19', '2017-12-29 21', '2017-12-29 23', '2018-01-01 15', '2018-01-01 19', '2018-01-01 19', '2018-01-01 21', '2018-01-03 19', '2018-01-03 21', '2018-01-03 21', '2018-01-04 01', '2018-01-04 02']","[47059, 34523, 5640, 32357.0, 45758, 47532, 47437, 34835, 11397, 44262, 13993, 49716, 34930, 10838, 30882, 52696, 17511, 53649, 19566, 3476, 8984, 37545, 24424, 3048, 29535, 16559, 50957, 4248, 45920, 13826]",g7c3ZVFW0CZZsuxPSftmiRkgsLVmYSXth9D8hNbapTc=,23215.0,"[4564, 34108, 15848, 19267, 2774, 35176, 34809, 28602, 26788, 28501, 11534, 49065, 42544, 18848, 18023, 18848, 18043, 18044, 11534, 22856, 47607, 17373, 4264, 22856, 42673, 18044, 18044, 5052, 40523, 40523, 44430, 32575.0, 34843, 9958, 38579, 38579, 24036, 18024, 22856, 1532, 42670, 18016, 15682, 4767, 47607, 23172, 34982, 34797, 32185, 17390]"
"['2017-12-21 19', '2017-12-21 19', '2017-12-21 19', '2017-12-21 19', '2017-12-21 19', '2017-12-22 19', '2017-12-23 18', '2017-12-23 18', '2017-12-23 19', '2017-12-23 19', '2017-12-23 20', '2017-12-23 21', '2017-12-26 08', '2017-12-26 08', '2017-12-26 08', '2017-12-26 12', '2017-12-26 18', '2017-12-26 20', '2017-12-26 20', '2017-12-26 20', '2017-12-27 08', '2017-12-27 08', '2017-12-27 08', '2017-12-27 13', '2017-12-28 08', '2017-12-28 19', '2017-12-29 08', '2017-12-29 08', '2017-12-29 08', '2017-12-29 12', '2017-12-29 13', '2017-12-29 13', '2017-12-29 14', '2017-12-29 16', '2017-12-29 16', '2017-12-31 17', '2017-12-31 18', '2017-12-31 19', '2017-12-31 19', '2017-12-31 20', '2017-12-31 21', '2018-01-02 08', '2018-01-02 08', '2018-01-02 19', '2018-01-02 19', '2018-01-02 19', '2018-01-03 08', '2018-01-04 08', '2018-01-04 20', '2018-01-04 20']","[49263, 24263, 43806, 38146, 12699, 40709, 42503, 48901, 39364, 41838, 8184, 7149, 45781, 43610, 29463, 17939, 43152, 48395, 29630, 35180, 13747, 37677, 37027, 50479, 399, 40653, 20088, 13023, 4045, 10293]",tWQ9FiyjGHYFFcAKq8xCyFMTvFJ0h61iY3pg53TPphg=,29982.0,"[53221, 53221, 53222, 30276, 53221, 30275, 30345, 30292, 42520, 42517, 29111, 30345, 31123, 31032, 29805, 19953, 31116.0, 30276, 31034, 29971, 29975, 30420, 30465, 19953, 31123, 30346, 29806, 19953, 31123, 30996, 29988.0, 31134, 30343, 29178, 29116, 36968, 42524, 42517, 42520, 42517, 30345, 30346, 31123, 53221, 53220, 30452, 31112, 29806, 30996, 29988.0]"
"['2017-12-15 08', '2017-12-16 08', '2017-12-16 11', '2017-12-16 12', '2017-12-16 15', '2017-12-16 15', '2017-12-16 15', '2017-12-16 16', '2017-12-16 16', '2017-12-16 16', '2017-12-17 12', '2017-12-17 13', '2017-12-19 19', '2017-12-20 23', '2017-12-20 23', '2017-12-21 14', '2017-12-21 19', '2017-12-22 18', '2017-12-22 18', '2017-12-22 18', '2017-12-22 19', '2017-12-22 19', '2017-12-22 20', '2017-12-22 23', '2017-12-23 11', '2017-12-23 11', '2017-12-23 11', '2017-12-23 12', '2017-12-23 12', '2017-12-23 12', '2017-12-23 12', '2017-12-23 13', '2017-12-23 13', '2017-12-23 13', '2017-12-23 15', '2017-12-23 19', '2017-12-24 17', '2017-12-25 17', '2017-12-25 18', '2017-12-25 18', '2017-12-25 19', '2017-12-25 19', '2017-12-25 19', '2017-12-27 20', '2017-12-28 15', '2017-12-28 23', '2017-12-29 19', '2017-12-29 20', '2017-12-30 11', '2017-12-30 11']","[20090, 3258, 50044, 6492, 48075, 25842, 53038, 9772, 661, 52945, 24306, 47077, 19633, 33618, 52708, 49070, 46829.0, 48464, 29251, 32000, 2549, 34959, 17538, 52889, 28122, 26903, 4426, 27155, 1184, 7657]",AbcLNB9Y3cydrdvBiYyl7SkPkeWuzYd2Qjrom2bQPzA=,28502.0,"[39870, 3161, 232, 17913, 35691, 35708, 35696, 28473, 7387, 35691, 34825, 34692, 53138, 8756, 29090, 3161, 28473, 5489, 5489, 5489, 9792, 9794, 9794, 11004, 28156, 19466, 28071, 19466, 19466, 19446, 19466, 19351, 28148, 19466, 7775, 49459, 48751, 28451, 35789, 38285, 35691, 28473, 35692, 3517, 47041.0, 32727, 39892, 49459, 35693, 28621]"
"['2017-12-09 14', '2017-12-10 13', '2017-12-10 13', '2017-12-10 13', '2017-12-10 13', '2017-12-10 13', '2017-12-10 13', '2017-12-10 13', '2017-12-10 14', '2017-12-10 14', '2017-12-10 14', '2017-12-10 14', '2017-12-10 14', '2017-12-11 19', '2017-12-12 07', '2017-12-12 07', '2017-12-15 07', '2017-12-15 07', '2017-12-15 13', '2017-12-16 13', '2017-12-16 13', '2017-12-16 14', '2017-12-18 07', '2017-12-18 07', '2017-12-19 07', '2017-12-19 07', '2017-12-19 07', '2017-12-19 12', '2017-12-20 07', '2017-12-20 13', '2017-12-21 07', '2017-12-21 07', '2017-12-21 13', '2017-12-23 11', '2017-12-23 12', '2017-12-23 13', '2017-12-23 14', '2017-12-23 14', '2017-12-23 18', '2017-12-23 19', '2017-12-25 20', '2017-12-25 20', '2017-12-25 21', '2017-12-26 07', '2017-12-28 13', '2017-12-28 19', '2017-12-28 23', '2017-12-28 23', '2017-12-29 00', '2017-12-29 19']","[43258, 46941, 5721, 43555, 50275, 9410, 34804, 27893, 3379, 24345, 28480, 3254, 7607, 52059, 37865, 43726, 19478, 24270, 6664, 39815, 30804, 51267, 8324, 52402, 52562, 32024, 4373, 45369, 39415, 2387]",q1w8qMQ9/LyRcGAzSV+swE/MUAp3iWx4UFCmKR4vL38=,29784.0,"[48970, 19121, 19121, 19100, 19122, 19121, 19121, 19121, 19116, 19116, 19112, 19104, 19116, 2306, 30587, 30650, 29326, 3421, 42169, 19099, 19091, 19097, 30606, 30605, 29300, 30784, 30605, 34086, 30015, 3421, 29310, 30605, 42169, 35023, 34692, 34813, 35036, 34893, 37314, 15096, 48673, 18065, 48673, 30581, 14886, 37549, 30789, 30586, 3289, 46961]"
"['2017-12-26 11', '2017-12-26 12', '2017-12-26 18', '2017-12-26 18', '2017-12-26 18', '2017-12-27 08', '2017-12-27 08', '2017-12-27 08', '2017-12-27 17', '2017-12-27 18', '2017-12-27 18', '2017-12-27 18', '2017-12-27 18', '2017-12-28 08', '2017-12-28 11', '2017-12-28 12', '2017-12-28 12', '2017-12-28 18', '2017-12-28 18', '2017-12-28 18', '2017-12-28 22', '2017-12-28 22', '2017-12-28 22', '2017-12-29 08', '2017-12-29 08', '2017-12-29 13', '2017-12-29 14', '2017-12-29 14', '2017-12-29 14', '2017-12-29 14', '2017-12-29 19', '2017-12-29 20', '2017-12-29 21', '2017-12-29 22', '2017-12-29 23', '2017-12-31 11', '2017-12-31 11', '2017-12-31 11', '2017-12-31 11', '2017-12-31 12', '2017-12-31 12', '2017-12-31 12', '2017-12-31 12', '2017-12-31 12', '2017-12-31 13', '2017-12-31 19', '2018-01-02 11', '2018-01-03 13', '2018-01-03 13', '2018-01-04 12']","[8772, 23064, 53563, 8420, 28580, 6513, 2291, 31131, 42779, 23192, 25977, 19368, 34320, 31080, 37317, 38190, 8933, 40705, 18349, 10766, 49685, 29508, 48214, 33618, 9634, 15269, 28895, 47079, 5318, 34635]",+ku1acWjCXE3YmZKXunfQvl0wGLO8CTk78S197Xy/Xo=,24337.0,"[52408, 49003, 23713, 27979, 27977.0, 31159, 24050, 31039.0, 5992, 24076, 24336, 31084, 31036, 24080, 6306, 21771, 6306, 28031, 27979, 27951, 31033, 31032, 28179, 31039.0, 31159, 42502, 24344, 31084, 31037, 24336, 7597, 7597, 7597, 7597, 7597, 5210, 5211, 5211, 5176, 5146, 5218, 5185, 5184, 5182, 5218, 1298, 43202, 24334, 24244, 32343]"
"['2017-12-26 18', '2017-12-26 18', '2017-12-26 18', '2017-12-26 18', '2017-12-26 18', '2017-12-26 18', '2017-12-26 22', '2017-12-27 07', '2017-12-27 07', '2017-12-27 07', '2017-12-27 07', '2017-12-27 13', '2017-12-27 17', '2017-12-27 19', '2017-12-28 07', '2017-12-28 07', '2017-12-28 07', '2017-12-28 08', '2017-12-28 19', '2017-12-28 19', '2017-12-28 21', '2017-12-28 23', '2017-12-28 23', '2017-12-28 23', '2017-12-29 07', '2017-12-29 07', '2017-12-29 07', '2017-12-29 07', '2017-12-29 07', '2017-12-29 16', '2017-12-29 17', '2017-12-29 18', '2017-12-29 19', '2017-12-29 19', '2017-12-29 19', '2017-12-29 19', '2017-12-29 22', '2017-12-30 14', '2017-12-30 19', '2017-12-30 19', '2017-12-31 14', '2017-12-31 15', '2017-12-31 15', '2017-12-31 17', '2017-12-31 17', '2017-12-31 17', '2017-12-31 19', '2018-01-01 00', '2018-01-01 00', '2018-01-03 07']","[13907, 45693, 35551, 9538, 14834, 48780, 30369, 38297, 19336, 19985, 47933, 39335, 48990, 21427, 48458, 22, 44810, 36746, 21199, 16618, 26960, 30943, 24706, 28566, 6643, 46340, 3057, 40206, 14550, 7274]",WoF9cv+fgWLigOKXNyMfZ/JWSd9XWPEGQaWZ8T1rMV0=,11845.0,"[28073, 27836, 24362, 30023, 24337, 24275, 3448, 27978, 24188, 11846, 47614, 33994, 27984, 29878, 24128, 28070, 29730, 38154, 28174, 2450, 34624, 30023, 29857, 3448, 24090, 29714, 24362, 28067, 24322, 33994, 27836, 20604, 29860, 29856, 3446, 29074, 3446, 3448, 5431, 29496, 3448, 30047, 30020, 29067, 42228, 1293, 1293, 32657, 30036, 24102]"
"['2017-12-11 22', '2017-12-12 06', '2017-12-13 13', '2017-12-13 13', '2017-12-13 14', '2017-12-13 15', '2017-12-13 21', '2017-12-13 21', '2017-12-13 21', '2017-12-13 21', '2017-12-13 21', '2017-12-13 22', '2017-12-14 06', '2017-12-14 13', '2017-12-14 13', '2017-12-14 14', '2017-12-14 14', '2017-12-14 14', '2017-12-14 20', '2017-12-14 20', '2017-12-14 20', '2017-12-15 06', '2017-12-22 07', '2017-12-22 08', '2017-12-22 18', '2017-12-22 18', '2017-12-23 09', '2017-12-23 10', '2017-12-23 10', '2017-12-23 11', '2017-12-23 14', '2017-12-23 15', '2017-12-23 15', '2017-12-23 15', '2017-12-23 15', '2017-12-23 17', '2017-12-23 18', '2017-12-24 15', '2017-12-27 18', '2017-12-28 10', '2017-12-28 10', '2017-12-28 10', '2017-12-28 13', '2017-12-28 13', '2017-12-28 13', '2018-01-02 19', '2018-01-03 19', '2018-01-04 07', '2018-01-04 07', '2018-01-04 14']","[9928, 52197, 29307, 18254, 31206, 48191, 23213, 5905, 42673, 28138, 44646, 27260, 34484.0, 14175, 10045, 25369, 36443, 13827, 30906, 28074, 7765, 6513, 14318, 35561, 39601, 27861, 47333, 24348, 972, 42702]",7LbqdapnzIXekIXGnyr5863LCHa9lxLwT8XqqwaXSAw=,35562.0,"[35546, 35546, 35555, 27831, 28182, 34621, 29109, 30294, 28692, 29115, 29111, 35564, 35546, 34766, 34859, 34699, 34859, 35157, 35558, 35546, 35569, 35546, 35546, 32718, 35558, 35569, 35555, 27925, 27441, 34112, 3099, 28620, 3099, 33136, 28485, 32559, 32559, 10803, 35558, 27479, 27860, 27832, 8774, 12823, 12804, 35558, 35558, 3089, 23763, 27836]"
"['2017-12-26 07', '2017-12-26 08', '2017-12-26 18', '2017-12-26 19', '2017-12-26 19', '2017-12-26 19', '2017-12-26 19', '2017-12-26 19', '2017-12-26 20', '2017-12-26 20', '2017-12-27 07', '2017-12-27 19', '2017-12-27 19', '2017-12-27 19', '2017-12-27 19', '2017-12-27 19', '2017-12-27 19', '2017-12-27 19', '2017-12-27 19', '2017-12-27 19', '2017-12-28 07', '2017-12-28 19', '2017-12-28 19', '2017-12-28 20', '2017-12-28 21', '2017-12-29 11', '2017-12-29 11', '2017-12-29 11', '2017-12-29 11', '2017-12-29 11', '2017-12-29 11', '2017-12-29 12', '2017-12-29 13', '2017-12-29 13', '2017-12-29 23', '2017-12-30 14', '2018-01-01 20', '2018-01-01 20', '2018-01-02 07', '2018-01-02 08', '2018-01-02 19', '2018-01-03 07', '2018-01-03 08', '2018-01-03 08', '2018-01-03 15', '2018-01-03 15', '2018-01-03 20', '2018-01-03 20', '2018-01-03 20', '2018-01-03 20']","[53431, 31317, 38433, 6015, 52245, 26275, 51597, 42543, 30543, 24136, 20583, 42274, 42586, 27627, 52296, 2065, 38781, 39835, 26906, 32097, 49563, 2786, 51454, 27995, 5432, 28831, 18268, 1130, 29146, 2450]",7/8V4diQEhgKGmhEyhq/onkm3GndMKmHdtjOLvQVj0w=,31116.0,"[30995, 9616, 23160, 31026, 31035, 10042, 31088, 31000, 31123, 1474, 30995, 31032, 31035, 31053, 31026, 31082, 31000, 31136, 31147, 31088, 30995, 28070, 28069, 33858, 31147, 31091, 34704, 34836, 31085, 31003, 31029, 35033, 1946, 27953, 32210, 31112, 12799, 12798, 30995, 31091, 31035, 30995, 31091, 31093, 5096, 5678, 1942, 31136, 31053, 31147]"
"['2017-12-14 08', '2017-12-14 08', '2017-12-14 12', '2017-12-14 18', '2017-12-14 21', '2017-12-15 00', '2017-12-15 00', '2017-12-15 12', '2017-12-15 16', '2017-12-15 21', '2017-12-15 21', '2017-12-18 08', '2017-12-18 08', '2017-12-18 18', '2017-12-18 18', '2017-12-18 18', '2017-12-19 08', '2017-12-19 18', '2017-12-20 08', '2017-12-20 18', '2017-12-21 08', '2017-12-21 15', '2017-12-21 15', '2017-12-22 08', '2017-12-22 08', '2017-12-22 16', '2017-12-22 16', '2017-12-23 20', '2017-12-24 15', '2017-12-24 16', '2017-12-24 22', '2017-12-24 22', '2017-12-25 01', '2017-12-26 19', '2017-12-26 19', '2017-12-27 08', '2017-12-27 08', '2017-12-28 00', '2017-12-28 00', '2017-12-28 08', '2017-12-28 08', '2017-12-28 23', '2017-12-29 11', '2017-12-29 11', '2017-12-29 14', '2017-12-31 15', '2017-12-31 15', '2017-12-31 21', '2018-01-01 01', '2018-01-02 08']","[47871, 29899, 18874, 17293, 18145, 10352, 5520, 8932, 6413, 20, 24930, 20047, 53425, 35767, 31713, 37538, 1163, 24413, 8971, 24133, 20458, 30647, 34185, 5767, 34859, 39603, 31034, 37569, 23329, 34388]",qYtm5HuA/acANv+vXXIkAVqG2/RiyOIY6oEDAolLhR4=,30054.0,"[29272, 30032, 13152, 690, 48333, 27992, 27994, 34507, 15391, 27912, 29197, 29254, 30032, 29814, 29342, 27843, 29814, 27138, 30032, 29814, 30032, 29822, 29823, 27032, 37044, 27912, 29087, 29583, 42161, 5222, 31092, 31128, 3319, 6826, 12837, 29316, 30032, 28154, 28155, 29351, 30032, 27139, 30032, 27844, 29814, 9249, 30592, 30692, 47749, 30038]"
"['2017-12-15 20', '2017-12-16 13', '2017-12-16 14', '2017-12-16 15', '2017-12-16 16', '2017-12-16 19', '2017-12-17 11', '2017-12-17 12', '2017-12-17 18', '2017-12-17 22', '2017-12-18 18', '2017-12-19 08', '2017-12-19 12', '2017-12-19 20', '2017-12-19 21', '2017-12-19 21', '2017-12-20 07', '2017-12-20 08', '2017-12-20 08', '2017-12-20 19', '2017-12-21 19', '2017-12-21 21', '2017-12-21 22', '2017-12-22 15', '2017-12-22 19', '2017-12-22 21', '2017-12-23 15', '2017-12-24 15', '2017-12-24 16', '2017-12-24 17', '2017-12-25 20', '2017-12-27 08', '2017-12-28 08', '2017-12-28 08', '2017-12-28 12', '2017-12-28 20', '2017-12-29 12', '2017-12-29 18', '2017-12-29 18', '2017-12-29 19', '2017-12-31 22', '2018-01-01 05', '2018-01-01 06', '2018-01-02 18', '2018-01-02 18', '2018-01-02 18', '2018-01-03 08', '2018-01-03 12', '2018-01-03 18', '2018-01-03 22']","[41546, 29311, 44541, 37463, 19590, 29582, 7208, 5382, 8851, 18214, 27069, 35138, 30895, 5201, 46777, 11611, 46339, 26019, 44427, 39250, 33981, 12883, 51838, 28473, 41791, 12912, 41235, 49982, 41876, 30757]",UN+H2VP2xup/TKGBjjjeup6ddgyzNsjMR/9c1TZETtQ=,30037.0,"[7707, 29530, 30432, 3362, 30418, 6458, 29465, 28679, 49520, 29296, 29489, 34127, 50559, 46342, 29564, 49364, 29956, 29779, 29706, 30693, 29588, 51788, 51788, 7984, 22471, 30041, 30606, 29827, 29957, 30043, 30314, 29812, 30042, 29778, 48379, 13739, 50559, 29230, 29865, 29076, 30432, 28174, 30032, 49364, 29640, 15511, 29661, 9978, 29777, 34171]"
"['2017-12-21 09', '2017-12-21 18', '2017-12-21 20', '2017-12-21 21', '2017-12-21 21', '2017-12-21 21', '2017-12-21 23', '2017-12-22 09', '2017-12-22 12', '2017-12-22 20', '2017-12-23 17', '2017-12-23 17', '2017-12-23 17', '2017-12-23 18', '2017-12-24 14', '2017-12-24 16', '2017-12-24 20', '2017-12-25 19', '2017-12-26 09', '2017-12-26 09', '2017-12-26 13', '2017-12-26 18', '2017-12-26 18', '2017-12-26 18', '2017-12-26 19', '2017-12-27 09', '2017-12-27 09', '2017-12-27 11', '2017-12-28 18', '2017-12-28 18', '2017-12-29 09', '2017-12-29 17', '2017-12-30 16', '2017-12-30 17', '2017-12-30 17', '2017-12-30 17', '2017-12-30 18', '2017-12-30 19', '2017-12-30 19', '2017-12-30 19', '2017-12-30 20', '2017-12-30 20', '2017-12-30 22', '2017-12-30 22', '2017-12-31 12', '2017-12-31 12', '2017-12-31 19', '2017-12-31 23', '2018-01-03 09', '2018-01-03 09']","[18565, 40089, 39765, 6722, 49002, 42355, 50083, 26589, 43011, 17715, 5056, 44961, 26475, 14395, 20733, 9955, 16939, 29330, 35775, 2736, 15332, 18654, 7606, 29096, 18930, 2519, 34851, 32716, 34222, 26103]",Cu9vkwnNXPg2PtnktiDKtxWb7BaNMYQBowMMvbrmJ+A=,30592.0,"[30628, 30628, 47303, 47305, 47305, 47305, 3229, 31410, 31410, 3857, 34651, 18848, 47604, 18854, 47939, 47869, 48014, 13637, 30603, 3084, 20190, 17293, 30628, 30600, 17293, 3084, 30628, 37896, 30628, 30601, 3084, 30628, 34821, 34864, 52428, 34969, 52431, 34899, 35087, 34964, 48944, 34850, 1895, 24987, 34969, 34729, 34791, 12632, 50120, 30603]"
"['2017-12-07 11', '2017-12-07 11', '2017-12-07 11', '2017-12-07 12', '2017-12-07 12', '2017-12-07 12', '2017-12-07 12', '2017-12-07 12', '2017-12-07 12', '2017-12-07 16', '2017-12-07 16', '2017-12-07 16', '2017-12-07 16', '2017-12-12 11', '2017-12-12 16', '2017-12-12 16', '2017-12-18 11', '2017-12-18 11', '2017-12-18 12', '2017-12-18 12', '2017-12-18 12', '2017-12-18 12', '2017-12-18 12', '2017-12-18 12', '2017-12-18 12', '2017-12-18 12', '2017-12-18 12', '2017-12-18 12', '2017-12-18 13', '2017-12-18 13', '2017-12-18 13', '2017-12-18 13', '2017-12-18 13', '2017-12-18 13', '2017-12-18 13', '2017-12-21 18', '2017-12-21 18', '2017-12-21 18', '2017-12-21 18', '2017-12-21 18', '2017-12-21 20', '2017-12-21 23', '2017-12-21 23', '2017-12-22 09', '2017-12-22 09', '2017-12-22 09', '2017-12-22 11', '2017-12-22 12', '2017-12-22 12', '2017-12-22 12']","[13529, 50765, 34168, 11154, 21466, 9430, 27479, 24165, 51434, 31401, 6134, 3447, 2751, 29862, 35156, 4102, 48554, 43044, 49217, 42438, 40176, 6674, 52217, 6359, 12974, 39176, 48486, 39457.0, 35328, 21335]",00dDnfHXTd307rmZsPPwXtFjKNVM/PNjkhELjh4bk2k=,35076.0,"[29020, 29178, 29087, 27912, 27298, 38419, 29073, 28774, 38424, 29073, 27427, 27913, 28165, 26962, 27103, 27106, 29087, 29125, 18328, 18307, 18305, 18322, 18307, 18307, 21074, 18320, 5362, 18320, 18796, 3843, 18796, 48723, 18796, 48723, 18796, 28486, 28530, 24349, 24302, 28531, 41808, 41808, 22208, 27858, 28070, 27956, 35092, 35102, 34697, 35102]"
"['2017-12-31 13', '2017-12-31 13', '2018-01-01 14', '2018-01-01 15', '2018-01-01 16', '2018-01-02 07', '2018-01-02 07', '2018-01-02 07', '2018-01-02 07', '2018-01-02 08', '2018-01-02 08', '2018-01-02 08', '2018-01-02 08', '2018-01-02 08', '2018-01-02 11', '2018-01-02 11', '2018-01-02 12', '2018-01-02 21', '2018-01-02 21', '2018-01-02 21', '2018-01-02 21', '2018-01-02 21', '2018-01-02 21', '2018-01-03 07', '2018-01-03 07', '2018-01-03 07', '2018-01-03 08', '2018-01-03 08', '2018-01-03 08', '2018-01-03 12', '2018-01-03 18', '2018-01-04 07', '2018-01-04 07', '2018-01-04 08', '2018-01-04 08', '2018-01-04 08', '2018-01-04 08', '2018-01-04 08', '2018-01-04 12', '2018-01-04 17', '2018-01-04 17', '2018-01-04 17', '2018-01-04 17', '2018-01-04 17', '2018-01-04 17', '2018-01-04 17', '2018-01-04 17', '2018-01-05 07', '2018-01-05 07', '2018-01-05 08']","[23898, 29437, 27916, 1472, 1789, 45186, 19542, 185, 51322, 20713, 28608, 48040, 21752, 46941, 13031, 28162, 13395, 38977, 6985, 33999, 31058, 48731, 6338, 30327, 50478, 47879, 27716, 10808, 47999, 43147]",ZmfsaQPnqXNww0ItGvJipJfDLZ+1UMqSS/aW3tFWEZg=,24353.0,"[31092, 41968, 12983, 12983, 5417, 28173, 28182, 28174, 30316, 24361, 41968, 28112, 11787, 28002, 39471, 45089.0, 45089.0, 31030, 31002, 27892, 31124, 31083, 31033, 30316, 28174, 28182, 11845, 24338, 24268, 48716, 6388, 28175.0, 30316, 41968, 28101, 24361, 11788, 28174, 34219, 31030, 49203, 31083, 31000, 30454, 8777, 31033, 31089, 30316, 30453, 27959]"
